source,target,weight,synapse_count
16486,15577,24,24
16512,19678,24,24
16544,11877,24,24
16590,10125,24,24
16595,16512,24,24
16987,10265,24,24
17103,21120,24,24
17155,12072,24,24
17185,10779,24,24
17188,16396,24,24
17207,21885,24,24
17264,13399,24,24
17345,16883,24,24
17462,15238,24,24
17546,10826,24,24
17562,11709,24,24
17607,13266,24,24
17861,11780,24,24
17963,23839,24,24
18168,10192,24,24
18192,17757,24,24
18219,16869,24,24
18445,12159,24,24
18518,17389,24,24
18573,19324,24,24
18677,10468,24,24
19116,13266,24,24
19451,10059,24,24
19690,10354,24,24
20080,10236,24,24
20114,11303,24,24
20391,11657,24,24
20401,14884,24,24
20696,12567,24,24
21297,11356,24,24
21373,18773,24,24
22004,10170,24,24
22218,10384,24,24
22545,29187,24,24
22858,11411,24,24
23190,11423,24,24
23431,21322,24,24
23561,10105,24,24
23573,16857,24,24
23580,20401,24,24
23580,21560,24,24
23849,16512,24,24
23878,20860,24,24
23924,10779,24,24
23948,13118,24,24
24076,11511,24,24
24281,10297,24,24
24453,25588,24,24
24908,11065,24,24
25345,24975,24,24
25836,10412,24,24
25871,20462,24,24
26039,11026,24,24
26039,14532,24,24
26039,20401,24,24
26177,17637,24,24
26285,11423,24,24
26358,18566,24,24
26594,17179,24,24
27092,13339,24,24
27119,10468,24,24
27665,10011,24,24
27779,11704,24,24
27882,11809,24,24
27891,10073,24,24
27891,14884,24,24
28228,10510,24,24
28368,13434,24,24
28551,14884,24,24
29310,16254,24,24
29902,16025,24,24
29902,17093,24,24
30260,10144,24,24
30487,13288,24,24
30487,19240,24,24
31215,10825,24,24
31630,10960,24,24
33610,156960,24,24
100139,11709,24,24
100139,16899,24,24
100554,102868,24,24
101116,10461,24,24
101116,30260,24,24
101218,18677,24,24
153759,152620,24,24
153995,10340,24,24
154996,10571,24,24
155099,16552,24,24
158245,21560,24,24
158245,154996,24,24
163638,16400,24,24
165061,11530,24,24
166486,10415,24,24
10051,12160,25,25
10059,15452,25,25
10059,15806,25,25
10065,11934,25,25
10072,11100,25,25
10072,12281,25,25
10072,162830,25,25
10107,10388,25,25
10107,10625,25,25
10107,10640,25,25
10107,19372,25,25
10116,10793,25,25
10118,30260,25,25
10125,11288,25,25
10126,11375,25,25
10126,16971,25,25
10126,26137,25,25
10134,11400,25,25
10144,20365,25,25
10186,16495,25,25
10186,24883,25,25
10192,10722,25,25
10198,10169,25,25
10203,15712,25,25
10206,11793,25,25
10229,102924,25,25
10242,19697,25,25
10262,15798,25,25
10262,162833,25,25
10274,11152,25,25
10274,18451,25,25
10274,21612,25,25
10297,10876,25,25
10297,18286,25,25
10312,10523,25,25
10403,17130,25,25
10415,10534,25,25
10415,100306,25,25
10554,11609,25,25
10554,18491,25,25
10558,155644,25,25
10568,10692,25,25
10590,13511,25,25
10590,18663,25,25
10617,100826,25,25
10625,19372,25,25
10635,10154,25,25
10673,10463,25,25
10685,10125,25,25
10692,24382,25,25
10722,10826,25,25
10776,10791,25,25
10780,10462,25,25
10780,26883,25,25
10793,14076,25,25
10794,100855,25,25
10853,154383,25,25
10854,15149,25,25
10890,10133,25,25
10899,18809,25,25
10972,11877,25,25
11006,10445,25,25
11006,12050,25,25
11026,11013,25,25
11026,13006,25,25
11026,23164,25,25
11026,158191,25,25
11030,11749,25,25
11030,12567,25,25
11052,10564,25,25
11062,11288,25,25
11062,11606,25,25
11062,16590,25,25
11066,10673,25,25
11066,16617,25,25
11066,20462,25,25
11100,10554,25,25
11100,14811,25,25
11126,17601,25,25
11129,10523,25,25
11129,11422,25,25
11133,12515,25,25
11134,22729,25,25
11162,11609,25,25
11162,13782,25,25
11187,24141,25,25
11187,28833,25,25
11223,101025,25,25
11264,11126,25,25
11288,11877,25,25
11288,41482,25,25
11297,16590,25,25
11319,10213,25,25
11348,21958,25,25
11354,16987,25,25
11356,12677,25,25
11420,164835,25,25
11507,10173,25,25
11511,11955,25,25
11530,10433,25,25
11602,13006,25,25
11631,18761,25,25
11631,21665,25,25
11640,156857,25,25
11678,23641,25,25
11772,171055,25,25
11782,10274,25,25
11819,18842,25,25
11879,12151,25,25
11918,13574,25,25
11936,16400,25,25
11955,10342,25,25
11965,13784,25,25
12050,13500,25,25
12068,15001,25,25
12068,17176,25,25
12118,17592,25,25
12202,10320,25,25
12302,21808,25,25
12312,17704,25,25
12343,14432,25,25
12343,15115,25,25
12360,10853,25,25
12483,10826,25,25
12510,11303,25,25
12510,26488,25,25
12549,10169,25,25
12573,10407,25,25
12591,10571,25,25
12591,25517,25,25
12678,10384,25,25
12708,15251,25,25
12711,162783,25,25
12815,158769,25,25
12819,10274,25,25
12819,14196,25,25
12901,12790,25,25
13064,12253,25,25
13081,17666,25,25
13127,10431,25,25
13127,13846,25,25
13246,14420,25,25
13278,15981,25,25
13293,11819,25,25
13293,15933,25,25
13301,11927,25,25
13312,17633,25,25
13323,18230,25,25
13383,14416,25,25
13477,10513,25,25
13477,152696,25,25
13511,24973,25,25
13530,15187,25,25
13641,28339,25,25
13645,10810,25,25
13738,10171,25,25
13765,16218,25,25
13908,10558,25,25
13949,10883,25,25
13949,16064,25,25
14011,10206,25,25
14011,13124,25,25
14012,152857,25,25
14084,10876,25,25
14154,11115,25,25
14214,17075,25,25
14259,100855,25,25
14355,10568,25,25
14389,10788,25,25
14416,10196,25,25
14555,13293,25,25
14617,11442,25,25
14650,19690,25,25
14650,163638,25,25
14671,11819,25,25
14876,11605,25,25
14876,14855,25,25
14954,22515,25,25
15018,12725,25,25
15062,13153,25,25
15066,10747,25,25
15125,17715,25,25
15125,157860,25,25
15187,27199,25,25
15238,10231,25,25
15238,15262,25,25
15251,11744,25,25
15322,15819,25,25
15357,17601,25,25
15515,16750,25,25
15562,25345,25,25
15565,13306,25,25
15625,10764,25,25
15753,11340,25,25
15753,15262,25,25
16176,27803,25,25
16473,16589,25,25
16622,154122,25,25
16763,10170,25,25
16803,10884,25,25
16883,10205,25,25
16987,17601,25,25
17188,10630,25,25
17188,24883,25,25
17188,162833,25,25
17188,171055,25,25
17433,15862,25,25
17498,21297,25,25
17546,11011,25,25
17562,14848,25,25
17592,10265,25,25
17632,16903,25,25
17651,13628,25,25
17665,17345,25,25
17919,13333,25,25
17967,13669,25,25
18192,10169,25,25
18242,23057,25,25
18242,33009,25,25
18345,13530,25,25
18445,13206,25,25
18451,11134,25,25
18611,20645,25,25
18691,18720,25,25
18774,22774,25,25
18806,100855,25,25
18860,11415,25,25
18924,14355,25,25
18926,11235,25,25
19091,18398,25,25
19348,21255,25,25
19372,22545,25,25
19697,17176,25,25
19897,12481,25,25
20253,68570,25,25
20285,10534,25,25
20365,10116,25,25
20401,16241,25,25
20407,17285,25,25
20647,12903,25,25
20650,23363,25,25
20839,25192,25,25
21134,21718,25,25
21351,101118,25,25
21368,22061,25,25
21628,16067,25,25
21628,27665,25,25
21885,101118,25,25
21931,10791,25,25
21958,11022,25,25
22397,14707,25,25
22774,11289,25,25
22786,10561,25,25
23057,13403,25,25
23312,10105,25,25
23561,10407,25,25
23561,10468,25,25
23573,12236,25,25
23573,23849,25,25
23580,16512,25,25
23580,154996,25,25
23722,14079,25,25
23777,15105,25,25
23811,23954,25,25
24700,159031,25,25
24749,19718,25,25
25683,13109,25,25
25694,16824,25,25
25694,22967,25,25
25808,10170,25,25
25848,26743,25,25
25897,10171,25,25
25897,10329,25,25
25974,12250,25,25
26114,10340,25,25
26282,17970,25,25
26285,10407,25,25
26390,11476,25,25
26462,154207,25,25
26556,11809,25,25
26594,102954,25,25
26626,13612,25,25
26626,14707,25,25
26796,155633,25,25
27055,14389,25,25
27092,13538,25,25
27485,21719,25,25
27610,12725,25,25
27665,13738,25,25
27779,12113,25,25
28051,21588,25,25
28224,28915,25,25
28228,10825,25,25
28339,165614,25,25
28368,152621,25,25
29817,11514,25,25
29902,11224,25,25
30260,14941,25,25
30809,15697,25,25
38332,10200,25,25
100492,13246,25,25
101336,13109,25,25
102062,16025,25,25
102062,17637,25,25
102493,15741,25,25
102924,10780,25,25
103220,10445,25,25
103220,11786,25,25
152324,20370,25,25
152324,155685,25,25
153836,15687,25,25
154122,10329,25,25
154207,10251,25,25
155654,14650,25,25
157860,10668,25,25
158008,16649,25,25
158245,21897,25,25
158479,12236,25,25
158754,13950,25,25
159203,20860,25,25
162539,155633,25,25
163791,10144,25,25
165341,15446,25,25
174571,101414,25,25
10059,14788,26,26
10059,16649,26,26
10065,17462,26,26
10116,10125,26,26
10118,19661,26,26
10126,21373,26,26
10134,11926,26,26
10144,41482,26,26
10153,11562,26,26
10153,16228,26,26
10153,21991,26,26
10153,22899,26,26
10169,11793,26,26
10196,11657,26,26
10196,18413,26,26
10203,153943,26,26
10203,162912,26,26
10206,10794,26,26
10213,10960,26,26
10213,13009,26,26
10213,18520,26,26
10217,14654,26,26
10235,17562,26,26
10236,10652,26,26
10242,10620,26,26
10242,12704,26,26
10242,15251,26,26
10242,17665,26,26
10242,171761,26,26
10274,14355,26,26
10274,15367,26,26
10297,11955,26,26
10297,11162403133,26,26
10320,13490,26,26
10320,17857,26,26
10342,17653,26,26
10428,10782,26,26
10445,14783,26,26
10445,16209,26,26
10474,10305,26,26
10513,11400,26,26
10534,152642,26,26
10559,17091,26,26
10582,11258,26,26
10599,12605,26,26
10604,20532,26,26
10617,23117,26,26
10625,10787,26,26
10625,21569,26,26
10640,17177,26,26
10690,13641,26,26
10691,11133,26,26
10747,14076,26,26
10771,19897,26,26
10780,14596,26,26
10794,18663,26,26
10876,10051,26,26
10883,10169,26,26
10883,10920,26,26
10883,19260,26,26
10884,12343,26,26
10890,16619,26,26
10899,14767,26,26
10939,18240,26,26
10972,102019,26,26
10979,10461,26,26
10979,11507,26,26
10984,11411,26,26
10994,27803,26,26
11026,10171,26,26
11029,41482,26,26
11030,10728,26,26
11065,13689,26,26
11066,11368,26,26
11110,10342,26,26
11110,12061,26,26
11110,12708,26,26
11152,24050,26,26
11165,14874,26,26
11187,18680,26,26
11223,152642,26,26
11264,14079,26,26
11282,11195,26,26
11282,12891,26,26
11354,17875,26,26
11368,34115,26,26
11415,10154,26,26
11415,11282,26,26
11415,11289,26,26
11420,11550,26,26
11506,11550,26,26
11506,15753,26,26
11550,10372,26,26
11605,10728,26,26
11646,15702,26,26
11653,11373,26,26
11704,15869,26,26
11717,11442,26,26
11749,10116,26,26
11772,11282,26,26
11822,18680,26,26
11925,10722,26,26
11934,17155,26,26
12025,21651,26,26
12049,15105,26,26
12050,15446,26,26
12068,14420,26,26
12088,25574,26,26
12118,11631,26,26
12202,18168,26,26
12343,13246,26,26
12344,154133,26,26
12360,15027,26,26
12399,45669,26,26
12447,10780,26,26
12452,10073,26,26
12452,10825,26,26
12567,16400,26,26
12569,15093,26,26
12573,18566,26,26
12573,153910,26,26
12639,13232,26,26
12701,17947,26,26
12739,19305,26,26
12815,11368,26,26
12903,101025,26,26
13009,10173,26,26
13009,12343,26,26
13034,17704,26,26
13073,11223,26,26
13073,12098,26,26
13127,10305,26,26
13153,17342,26,26
13206,10067,26,26
13278,11030,26,26
13278,11368,26,26
13511,10144,26,26
13574,155532,26,26
13612,21368,26,26
13645,10110,26,26
13846,11749,26,26
14091,14945,26,26
14154,18501,26,26
14164,11011,26,26
14214,10504,26,26
14230,11195,26,26
14230,102493,26,26
14432,15338,26,26
14555,11235,26,26
14588,10156,26,26
14671,13293,26,26
14707,17342,26,26
14874,11653,26,26
15001,10320,26,26
15001,19056,26,26
15018,12645,26,26
15093,16987,26,26
15125,20199,26,26
15187,22397,26,26
15187,25871,26,26
15357,10890,26,26
15569,21351,26,26
15608,11041,26,26
15608,15322,26,26
15608,15819,26,26
15609,16734,26,26
15609,18938,26,26
15741,12567,26,26
15741,13884,26,26
15762,19056,26,26
15862,12452,26,26
15869,10134,26,26
16067,24141,26,26
16254,11936,26,26
16396,10415,26,26
16721,15034,26,26
16734,101025,26,26
16803,19056,26,26
16899,10427,26,26
16899,11936,26,26
16987,23500,26,26
17021,11411,26,26
17037,15125,26,26
17037,15187,26,26
17093,18720,26,26
17093,154207,26,26
17155,28716,26,26
17250,18032,26,26
17415,24217,26,26
17498,15093,26,26
17580,10242,26,26
17584,14811,26,26
17651,10599,26,26
17651,13635,26,26
17665,17721,26,26
17757,15608,26,26
17910,10590,26,26
18091,10067,26,26
18240,10474,26,26
18242,14919,26,26
18242,16249,26,26
18345,11532,26,26
18860,14346,26,26
18924,18022,26,26
19091,13628,26,26
19233,11445,26,26
19351,20116,26,26
19351,27891,26,26
19372,18553,26,26
20391,13628,26,26
20443,157414,26,26
20646,10722,26,26
20650,24669,26,26
20694,12815,26,26
20898,23340,26,26
20993,10755,26,26
21120,11877,26,26
21507,14949,26,26
21560,15913,26,26
21821,10067,26,26
22939,10051,26,26
22967,10825,26,26
23218,15093,26,26
23312,10073,26,26
23328,11904,26,26
23340,15078,26,26
23431,10340,26,26
23641,12474,26,26
23722,18466,26,26
24100,10983,26,26
24128,16419,26,26
24355,10504,26,26
24382,12202,26,26
24447,10274,26,26
24453,152391,26,26
25181,12567,26,26
25192,28915,26,26
25261,16025,26,26
25402,10274,26,26
25517,10171,26,26
25571,18089,26,26
25585,12236,26,26
25683,10073,26,26
26039,15078,26,26
26377,18677,26,26
26462,13013,26,26
26488,11927,26,26
26784,15869,26,26
27021,17615,26,26
27055,28398,26,26
27092,10067,26,26
27145,14596,26,26
27416,12761,26,26
27552,162543,26,26
27610,10462,26,26
27809,14654,26,26
28122,28627,26,26
28122,159900,26,26
28224,16512,26,26
28228,12399,26,26
28368,14596,26,26
28572,18691,26,26
28833,20185,26,26
28915,10668,26,26
30470,10780,26,26
31377,12818,26,26
76087,11129,26,26
100139,17264,26,26
100541,10147,26,26
100855,10384,26,26
101025,13986,26,26
101025,18385,26,26
101118,10547,26,26
102493,21134,26,26
152391,12711,26,26
153509,37267,26,26
153943,11323,26,26
155654,25402,26,26
157207,15006,26,26
157260,10960,26,26
157260,19751,26,26
158008,103220,26,26
158245,17150,26,26
158432,17498,26,26
159685,157432,26,26
160183,26566,26,26
162543,10788,26,26
165061,10461,26,26
174571,14214,26,26
10059,10474,27,27
10059,13135,27,27
10065,11926,27,27
10065,14079,27,27
10099,10787,27,27
10107,10453,27,27
10107,14020,27,27
10107,19946,27,27
10116,13081,27,27
10118,10433,27,27
10118,13300,27,27
10118,18983,27,27
10126,10123,27,27
10126,13513,27,27
10153,17757,27,27
10153,152621,27,27
10156,10652,27,27
10169,13949,27,27
10184,15888,27,27
10217,12769,27,27
10227,10156,27,27
10229,10590,27,27
10235,19996,27,27
10237,11410,27,27
10242,16963,27,27
10244,29397,27,27
10262,12028,27,27
10265,24404,27,27
10297,11165,27,27
10297,15278,27,27
10305,171055,27,27
10354,10427,27,27
10412,12479,27,27
10445,12761,27,27
10445,20615,27,27
10523,10236,27,27
10523,11191,27,27
10528,10788,27,27
10547,10461,27,27
10582,15105,27,27
10590,11022,27,27
10604,12098,27,27
10604,13513,27,27
10620,11925,27,27
10646,11605,27,27
10682,12151,27,27
10691,17419,27,27
10755,15910,27,27
10779,11052,27,27
10826,13397,27,27
10854,26588,27,27
10876,12007,27,27
10884,11066,27,27
10899,11416,27,27
10979,11560,27,27
10981,11400,27,27
10981,16400,27,27
10984,10237,27,27
11011,10826,27,27
11062,10793,27,27
11069,10604,27,27
11133,20328,27,27
11165,15370,27,27
11187,12312,27,27
11191,10810,27,27
11195,27532,27,27
11224,11476,27,27
11258,10559,27,27
11262,17653,27,27
11264,10984,27,27
11264,12260,27,27
11282,11289,27,27
11303,17130,27,27
11319,20605,27,27
11340,11879,27,27
11348,26282,27,27
11354,12307,27,27
11354,13635,27,27
11354,15001,27,27
11404,10793,27,27
11411,152620,27,27
11416,18286,27,27
11507,18774,27,27
11577,22546,27,27
11631,159762,27,27
11653,12693,27,27
11749,162868,27,27
11772,13511,27,27
11772,18132,27,27
11822,10171,27,27
11822,11423,27,27
11891,11422,27,27
11904,11223,27,27
11918,11303,27,27
11965,10523,27,27
12007,10513,27,27
12025,21397,27,27
12151,14481,27,27
12151,14555,27,27
12342,11532,27,27
12447,12443,27,27
12645,10513,27,27
12769,30260,27,27
12804,17137,27,27
12815,10144,27,27
12880,22078,27,27
12901,10232,27,27
13253,28889,27,27
13288,17433,27,27
13333,18809,27,27
13383,11110,27,27
13477,12193,27,27
13641,158008,27,27
13660,12412,27,27
13683,10481,27,27
13782,11865,27,27
13884,11195,27,27
13884,11282,27,27
13908,10231,27,27
13908,20041,27,27
13950,10504,27,27
14196,10125,27,27
14348,13403,27,27
14355,10599,27,27
14361,17756,27,27
14432,10156,27,27
14454,20371,27,27
14617,101414,27,27
14650,17615,27,27
14707,15062,27,27
14874,12818,27,27
14919,13709,27,27
15034,14091,27,27
15192,14348,27,27
15426,15192,27,27
15542,10332,27,27
15562,17475,27,27
15566,12088,27,27
15609,22576,27,27
15741,11936,27,27
15753,10747,27,27
15862,15125,27,27
16067,22576,27,27
16374,10652,27,27
16622,24149,27,27
16696,11425,27,27
16763,10105,27,27
16971,17091,27,27
17176,11425,27,27
17284,11822,27,27
17374,11936,27,27
17462,23431,27,27
17483,17768,27,27
17498,18230,27,27
17584,22215,27,27
17637,13013,27,27
17665,10205,27,27
17665,16910,27,27
17768,22397,27,27
17890,14954,27,27
17910,11195,27,27
18132,13628,27,27
18203,17179,27,27
18439,16385,27,27
18520,22215,27,27
18553,21255,27,27
18553,154769,27,27
18743,12928,27,27
19240,10073,27,27
19351,10011,27,27
19719,13006,27,27
20041,10662,27,27
20391,100554,27,27
20462,19324,27,27
20839,10067,27,27
20858,12573,27,27
20968,155633,27,27
21351,30260,27,27
21943,153756,27,27
22218,171948,27,27
22313,22985,27,27
22349,18716,27,27
22354,10067,27,27
22780,24669,27,27
22985,11926,27,27
23104,10297,27,27
23153,19396,27,27
23573,20484,27,27
23671,12443,27,27
23742,11411,27,27
23954,10668,27,27
24202,11226,27,27
24202,13464,27,27
24281,18566,27,27
24541,10274,27,27
24749,19396,27,27
25192,27665,27,27
25532,10825,27,27
25683,101219,27,27
25694,10771,27,27
25848,10771,27,27
25995,11904,27,27
26039,28786,27,27
26594,14597,27,27
26733,26566,27,27
27119,14707,27,27
27145,13434,27,27
27199,20462,27,27
27416,19751,27,27
27610,12113,27,27
27665,10170,27,27
28122,13339,27,27
28339,12099,27,27
28572,15862,27,27
28620,15078,27,27
28716,25402,27,27
28889,13109,27,27
29446,14230,27,27
29743,157432,27,27
29861,23057,27,27
30545,15869,27,27
30545,154133,27,27
30809,11026,27,27
31679,20462,27,27
34905,13641,27,27
100492,11509,27,27
101025,19324,27,27
101336,27891,27,27
102619,12202,27,27
103220,13819,27,27
103220,24925,27,27
152324,13538,27,27
152696,13434,27,27
153836,11472,27,27
155099,11529,27,27
155684,10571,27,27
157860,10468,27,27
162543,11006,27,27
162543,11392,27,27
163051,100725,27,27
10059,14259,28,28
