node_id,cell_type,region,x,y,z,side,cell_class,predicted_nt,coordinate_field
26387,AN07B077,VNC,-0.29712540982332925,-0.9841151700669702,1.4315070621688395,R,ascending neuron,acetylcholine,position
26390,IN06A065,VNC,0.41258138197865035,0.5655872710039312,-0.251090013518343,R,intrinsic neuron,gaba,position
26419,IN12B020,VNC,-0.32846155041409636,0.42794878567987943,-0.3096197771804155,L,intrinsic neuron,gaba,position
26462,DNa03,descending,0.09741597650605217,1.923798498997778,-0.3410895473685846,R,descending neuron,acetylcholine,position
26488,IN08A030,VNC,-0.7018226455552621,-1.3605497459483817,0.8337818729897292,L,intrinsic neuron,glutamate,position
26523,IN13A027,VNC,-0.4967680283419053,-2.1200335627826035,0.7415774507823547,L,intrinsic neuron,gaba,position
26556,IN04B036,VNC,-0.08244946159702907,-1.6687664123560764,0.8931802290349147,L,intrinsic neuron,acetylcholine,position
26566,Sternal anterior rotator MN,motor,-0.48661217893935393,1.439925726805165,-0.3107556287583324,L,motor neuron,glutamate,position
26588,Acc. tr flexor MN,motor,-0.41084419721242443,1.5492347374799944,-0.38211383377099617,L,motor neuron,unknown,position
26590,nan,VNC,0.2496200879469211,-1.1849604549621642,1.3611510791366908,R,intrinsic neuron,gaba,position
26594,nan,VNC,-0.37623413148530854,-1.5344018521683733,1.5432214055969047,L,intrinsic neuron,acetylcholine,position
26626,DNxn117,descending,0.11478782416831114,1.923798498997778,-0.34857280482309616,R,descending neuron,acetylcholine,position
26701,IN19A036,VNC,-0.467970850101776,-1.6972295166027005,1.2849153938188542,L,intrinsic neuron,gaba,position
26708,nan,VNC,-0.14572307596687228,-1.1927777864101807,1.538477554889134,L,intrinsic neuron,gaba,position
26712,IN16B015,VNC,-0.48427366098481905,1.4258946190779558,-0.28723681961558184,L,intrinsic neuron,glutamate,position
26717,IN16B011,VNC,0.27166897151824976,1.3586789315847538,-0.4553428531472878,R,intrinsic neuron,glutamate,position
26733,IN16B015,VNC,-0.486010845751045,1.4266963966623678,-0.28723681961558184,L,intrinsic neuron,glutamate,position
26734,nan,VNC,-0.09280575539568345,-1.3932889973118698,1.5554485137591871,L,intrinsic neuron,gaba,position
26743,IN06A047,VNC,-0.22850661155740634,-0.8901735630933698,0.8943828954115326,L,intrinsic neuron,glutamate,position
26757,IN04B036,VNC,0.017639106857062947,-1.7272293612194478,0.870596827073978,R,intrinsic neuron,acetylcholine,position
26777,Acc. ti flexor MN,VNC,0.4719129232251348,1.5630654008111007,-0.5680594185558681,R,motor neuron,unknown,position
26784,IN08A040,VNC,0.618638221172522,-1.4859611231101513,0.4164566403033081,R,intrinsic neuron,glutamate,position
26792,IN06A037,VNC,-0.32525444007644855,-0.284163338875336,0.32478673648554157,L,intrinsic neuron,glutamate,position
26794,IN06A077,VNC,-0.3211787373556878,-0.284163338875336,0.3119582951349504,L,intrinsic neuron,gaba,position
26796,IN20A.22A017,VNC,-1.0610190033718165,0.7785260344640055,-0.14839566791491213,L,intrinsic neuron,glutamate,position
26809,ltm MN,motor,0.636076883633482,0.004142517519461752,-0.5152757275820812,R,motor neuron,glutamate,position
26812,IN01B008,VNC,0.30300511210901687,0.717925012042202,-0.9301288127165654,R,intrinsic neuron,gaba,position
26819,AN07B066,VNC,-0.42921826685519837,-1.1001724754106001,0.6581257672048106,R,ascending neuron,acetylcholine,position
26833,IN06A067,VNC,-0.23331727706387806,-0.8901735630933698,0.8921780070543996,L,intrinsic neuron,gaba,position
26883,Tr flexor MN,motor,0.43837189427723483,-2.1685411066395264,0.6611324331463555,R,motor neuron,glutamate,position
26903,IN06A073,VNC,0.42768152648507546,-1.4074537346364808,1.136052022313035,R,intrinsic neuron,gaba,position
26916,IN06A044,VNC,0.24120142331059558,-0.9607968053203226,0.7575461876718927,R,intrinsic neuron,gaba,position
26944,IN02A047,VNC,-0.026124586292089438,-0.7079696070357537,0.4076370868747766,R,intrinsic neuron,glutamate,position
27002,IN08A030,VNC,0.6080814829777647,-1.4860279379088521,0.44585515173174634,R,intrinsic neuron,glutamate,position
27021,IN01B007,VNC,0.3899979800177137,1.2013968954426093,-0.8456749071585065,R,intrinsic neuron,gaba,position
27023,AN07B066,VNC,0.3048759264726448,-1.0916869959755737,0.468104479699178,L,ascending neuron,acetylcholine,position
27029,IN04B041,VNC,-0.08358531317494601,-1.6687664123560764,0.8913762294699877,L,intrinsic neuron,acetylcholine,position
27055,IN01A083,VNC,0.11532234255791911,1.3360287148251162,-0.3751650947060926,R,intrinsic neuron,acetylcholine,position
27092,IN06A062,VNC,-0.22690305638858244,-0.8901735630933698,0.8934474882297186,L,intrinsic neuron,gaba,position
27105,MNad16,VNC,0.4377705610889258,-1.7210823997389562,1.1969203039296425,R,motor neuron,glutamate,position
27119,DNxn114,descending,0.13550041176561992,1.923798498997778,-0.33380673431017605,R,descending neuron,acetylcholine,position
27145,IN04B041,VNC,0.012694811753189242,-1.7272293612194478,0.8733362338207188,R,intrinsic neuron,acetylcholine,position
27150,IN02A040,VNC,-0.024654660720667528,-0.7079696070357537,0.4065680500955607,R,intrinsic neuron,glutamate,position
27191,IN06A087,VNC,0.23725935018723682,-0.9607968053203226,0.7586820392498097,R,intrinsic neuron,gaba,position
27195,IN02A025,VNC,0.02812903025311932,-2.0965815684385536,0.870463197476576,R,intrinsic neuron,glutamate,position
27199,AN06A047,VNC,-0.501578693848377,0.6001973367310471,-0.08579020153207888,R,ascending neuron,gaba,position
27239,IN19A030,VNC,-0.3734947247385677,-0.29866215019345216,0.15293907422657987,L,intrinsic neuron,gaba,position
27258,Sternal posterior rotator MN,motor,-0.3979489410631322,-1.7984539366347094,1.3819972963314013,L,motor neuron,glutamate,position
27275,IN16B022,VNC,0.4302873036344143,-1.5635331044020075,0.26966452755721987,R,intrinsic neuron,glutamate,position
27300,IN01B009,VNC,-0.5651863822117252,-1.1585686094752707,-0.09607968053203225,L,intrinsic neuron,gaba,position
27321,IN12B021,VNC,0.022984290753142626,-1.2140917071957984,0.752601892568019,R,intrinsic neuron,gaba,position
27362,IN12A056,VNC,-0.26198082570660536,-0.3320695495439502,0.3869913140761689,L,intrinsic neuron,acetylcholine,position
27374,nan,VNC,-0.4121136783877434,-1.8810370278291406,1.3980328480196405,L,intrinsic neuron,acetylcholine,position
27411,AN07B064,VNC,-0.34102273256988364,1.1494817968519353,-0.2827602281026151,R,ascending neuron,acetylcholine,position
27416,IN14A005,VNC,-0.04603539630498625,1.103980918936557,-0.6074801497894557,L,intrinsic neuron,glutamate,position
27427,IN01B009,VNC,0.4267461193032615,0.870797271470081,-1.0012865733331262,R,intrinsic neuron,gaba,position
27429,IN03B063,VNC,-0.43596656152399893,-0.20345106204453284,0.6282595521854655,L,intrinsic neuron,gaba,position
27440,IN09A026,VNC,0.14665848314868624,1.223111705020433,-0.45941855586804853,R,intrinsic neuron,gaba,position
27441,IN14A006,VNC,-0.04603539630498625,1.1070543996768027,-0.6055425206271268,L,intrinsic neuron,glutamate,position
27472,IN04B036,VNC,0.01590192209083705,-1.7272293612194478,0.869460975496061,R,intrinsic neuron,acetylcholine,position
27485,IN07B080,VNC,0.4173252326864211,-1.0632238917289494,1.1059853628975869,R,intrinsic neuron,acetylcholine,position
27532,IN16B015,VNC,0.28175800612210017,1.3673648554158833,-0.4553428531472878,R,intrinsic neuron,glutamate,position
27552,IN01B009,VNC,-0.7950961045418525,0.870864086268782,-0.6561881380424818,L,intrinsic neuron,gaba,position
27560,IN06A075,VNC,-0.317503923427133,-0.284163338875336,0.30754851842068465,L,intrinsic neuron,glutamate,position
27575,IN11B032,VNC,0.5651863822117252,-0.26712556520658204,0.5388613515235328,R,intrinsic neuron,gaba,position
27579,AN07B067,VNC,-0.3390851034075547,1.1428003169818357,-0.2827602281026151,R,ascending neuron,acetylcholine,position
27610,IN16B022,VNC,0.42915145205649735,-1.5635331044020075,0.27233711950525974,R,intrinsic neuron,glutamate,position
27635,IN06A056,VNC,0.4027596065696039,0.5736718616467518,-0.251090013518343,R,intrinsic neuron,gaba,position
27665,IN11A035,VNC,0.19717047096663923,-0.2824929689078111,0.32231458893360476,R,intrinsic neuron,glutamate,position
27703,IN07B086,VNC,-0.2878381528038908,-0.9573892505865718,1.422687508740308,L,intrinsic neuron,acetylcholine,position
27711,IN16B018,VNC,-0.44425159656292246,0.20953120872632347,-0.5017791382444801,L,intrinsic neuron,glutamate,position
27752,IN14A002,VNC,-0.04603539630498625,1.104782696520969,-0.6006650403219541,L,intrinsic neuron,glutamate,position
27779,IN16B022,VNC,0.4302204888357133,-1.5635331044020075,0.2766132666221235,R,intrinsic neuron,glutamate,position
27803,IN04B045,VNC,-0.08104635082430815,-1.6687664123560764,0.8790823065090044,L,intrinsic neuron,acetylcholine,position
27809,IN01A081,VNC,-0.25830601177805057,1.3513961185263452,-0.28015445095327624,L,intrinsic neuron,acetylcholine,position
27810,IN21A044,VNC,0.6988159796137172,0.6054088910297248,-0.23993194213527666,R,intrinsic neuron,glutamate,position
27882,IN04B036,VNC,-0.07930916605808226,-1.6687664123560764,0.8754743073791507,L,intrinsic neuron,acetylcholine,position
27891,IN11A035,VNC,-0.267259194803984,-0.2726043787000637,0.4463228553226533,L,intrinsic neuron,glutamate,position
27897,IN06A047,VNC,0.23284957347297108,-0.9607968053203226,0.7610873720030455,R,intrinsic neuron,glutamate,position
27982,IN04B045,VNC,0.011425330577870317,-1.7272293612194478,0.8717994934505959,R,intrinsic neuron,acetylcholine,position
28010,IN12B020,VNC,0.01556784809733207,-0.3799757602125643,0.04870798825302609,R,intrinsic neuron,gaba,position
28051,IN14A005,VNC,0.19175847227185855,1.3254719766303589,-0.7105753841850926,R,intrinsic neuron,glutamate,position
28122,IN06A062,VNC,-0.08251627639573007,-0.39013160961511567,0.8549621641779449,L,intrinsic neuron,gaba,position
28173,IN08A040,VNC,0.6100859269387946,-1.4860279379088521,0.4379710054850288,R,intrinsic neuron,glutamate,position
28219,Sternal posterior rotator MN,motor,0.2324486846807651,-2.091570458535979,0.9179685193529842,R,motor neuron,glutamate,position
28224,DNg07,descending,0.11131345463585934,1.923798498997778,-0.3394191774010597,R,descending neuron,acetylcholine,position
28228,IN11A038,VNC,-0.4083720496604876,0.6086160013673726,0.1525381854343739,L,intrinsic neuron,acetylcholine,position
28238,IN02A032,VNC,-0.09080131143465357,-0.021514365181720715,-0.13055611666174619,L,intrinsic neuron,glutamate,position
28252,IN20A.22A017,VNC,0.7558758177043678,0.6389499199776248,-0.5223580962443868,R,intrinsic neuron,glutamate,position
28284,IN02A039,VNC,-0.10129123483070995,0.7568112248861818,-0.2951877806610004,L,intrinsic neuron,glutamate,position
28339,IN16B021,VNC,0.2901766707584257,1.3614851531301957,-0.4553428531472878,R,intrinsic neuron,glutamate,position
28368,IN04B041,VNC,0.013763848532405178,-1.7272293612194478,0.8709309010674829,R,intrinsic neuron,acetylcholine,position
28381,IN11B027,VNC,-0.4723138120173408,-0.16844010752521094,0.7756529981198627,L,intrinsic neuron,gaba,position
28396,DNxn112,descending,-0.16429759000574917,1.923798498997778,-0.23786068337554578,L,descending neuron,acetylcholine,position
28398,IN01A074,VNC,0.11278338020728126,1.3360287148251162,-0.34924095281010614,R,intrinsic neuron,acetylcholine,position
28449,IN19A038,VNC,0.88683282315832,0.9954068710474385,-0.22329505725872867,R,intrinsic neuron,gaba,position
28526,IN01A025,VNC,-0.25523253103780474,1.3513961185263452,-0.27347297108317664,L,intrinsic neuron,acetylcholine,position
28551,IN06A060,VNC,0.2041192100315428,-0.334675326693289,0.12995478347343722,R,intrinsic neuron,glutamate,position
28572,DNg07,descending,-0.1776605497459484,1.923798498997778,-0.31155740634274437,L,descending neuron,acetylcholine,position
28585,IN06A088,VNC,0.23331727706387806,-0.9607968053203226,0.7520005593797101,R,intrinsic neuron,glutamate,position
28605,IN08B128,VNC,-0.4767904035303075,-1.1001724754106001,0.6707537641592989,L,intrinsic neuron,acetylcholine,position
28620,IN02A036,VNC,-0.033607843746600995,-0.7079696070357537,0.40556582811504577,R,intrinsic neuron,glutamate,position
28627,IN06A062,VNC,0.24173594170020354,-0.9607968053203226,0.7513324113927001,R,intrinsic neuron,glutamate,position
28684,IN06A075,VNC,0.20137980328480196,-0.334675326693289,0.1289525614929223,R,intrinsic neuron,gaba,position
28701,IN11B032,VNC,-0.47104433084202185,-0.16583433037587209,0.7756529981198627,L,intrinsic neuron,gaba,position
28716,IN01A076,VNC,-0.2577714933884426,1.3513961185263452,-0.28556644964805694,L,intrinsic neuron,acetylcholine,position
28743,IN07B080,VNC,0.5156766163742872,-1.0669655204562052,1.1333126155662943,R,intrinsic neuron,acetylcholine,position
28786,IN08B128,VNC,0.3624034681542023,-1.118412915455972,0.4419130786083876,R,intrinsic neuron,acetylcholine,position
28833,IN07B074,VNC,0.3263234768556645,0.04783939586991314,-0.1355672265643209,R,intrinsic neuron,acetylcholine,position
28884,Fe reductor MN,VNC,0.31857296020634895,1.3687679661886043,-0.4553428531472878,R,motor neuron,acetylcholine,position
28889,IN02A040,VNC,-0.04583495190888326,-0.7080364218344547,0.40803797566698263,L,intrinsic neuron,glutamate,position
28915,IN11A035,VNC,0.19717047096663923,-0.2798203769597713,0.3213123669530898,R,intrinsic neuron,glutamate,position
28943,IN04B045,VNC,-0.0786410180710723,-1.6687664123560764,0.8795500100999114,L,intrinsic neuron,acetylcholine,position
28977,IN14A005,VNC,-0.04603539630498625,1.102978696956042,-0.6090837049582796,L,intrinsic neuron,glutamate,position
28997,Tr flexor MN,motor,0.48567677175754,-2.010256848516867,0.37422968752427865,R,motor neuron,glutamate,position
29000,IN02A040,VNC,-0.0267927342790994,-0.7079696070357537,0.4035613841540159,R,intrinsic neuron,glutamate,position
29014,IN14A006,VNC,-0.04603539630498625,1.1001056606118993,-0.6003309663284492,L,intrinsic neuron,glutamate,position
29035,AN07B064,VNC,-0.3295305871933123,1.1393927622480848,-0.2827602281026151,R,ascending neuron,acetylcholine,position
29131,IN06B085,VNC,-0.2276380191742934,0.5169460975496061,-0.20846217194710753,L,intrinsic neuron,gaba,position
29187,Fe reductor MN,motor,-0.8443386111844865,0.1406451512655966,0.07730472209705239,L,motor neuron,glutamate,position
29310,IN01A076,VNC,-0.2557002346287117,1.3513961185263452,-0.28443059807014,L,intrinsic neuron,acetylcholine,position
29350,IN11B026,VNC,0.5651863822117252,-0.26692512081047903,0.5440060910235095,R,intrinsic neuron,gaba,position
29397,IN11B026,VNC,-0.46603322093944716,-0.16309492362913125,0.7756529981198627,L,intrinsic neuron,gaba,position
29400,IN11B026,VNC,-0.4715788492316298,-0.1693086999083239,0.7756529981198627,L,intrinsic neuron,gaba,position
29415,IN11B029,VNC,-0.467970850101776,-0.17164721786285875,0.7756529981198627,L,intrinsic neuron,gaba,position
29431,IN11B026,VNC,0.5651863822117252,-0.2659897136286651,0.5422689062572836,R,intrinsic neuron,gaba,position
29446,IN08A041,VNC,0.32057740416737884,1.3660285594418633,-0.4553428531472878,R,intrinsic neuron,glutamate,position
29478,IN11B026,VNC,0.5651863822117252,-0.2657224544338611,0.5393958699131408,R,intrinsic neuron,gaba,position
29483,Sternal adductor MN,motor,-0.7709759622107929,-1.4344469133116833,0.7582143356589027,L,motor neuron,glutamate,position
29484,Fe reductor MN,VNC,0.32258184812840873,1.3674984850132852,-0.4553428531472878,R,motor neuron,glutamate,position
29516,IN07B085,VNC,0.301267927342791,-1.0916869959755737,0.4599530742576565,R,intrinsic neuron,acetylcholine,position
29689,Sternal posterior rotator MN,motor,-0.9309305903009774,0.619640443153037,0.006748294668800597,L,motor neuron,glutamate,position
29743,IN08A040,VNC,-0.6949407212890595,-1.3605497459483817,0.8404633528598288,L,intrinsic neuron,glutamate,position
29789,IN19B088,VNC,0.2659228988299641,-0.904672374411486,0.9151622978075423,R,intrinsic neuron,acetylcholine,position
29817,IN06A075,VNC,0.20465372842115076,-0.334675326693289,0.1369703373370418,R,intrinsic neuron,glutamate,position
29861,nan,VNC,-0.23806112777164878,-2.1358018552760383,0.9998834625604053,L,intrinsic neuron,glutamate,position
29891,IN13B031,VNC,-0.15661388815513463,-1.770592165576394,0.2908448187454356,R,intrinsic neuron,gaba,position
29902,DNg07,descending,-0.1677051447395,1.923798498997778,-0.3049427412713458,L,descending neuron,acetylcholine,position
29950,ltm MN,motor,0.4386391534720388,-2.078742017185388,0.47538729275758657,R,motor neuron,glutamate,position
30043,DNit008,descending,-0.10924219587612848,1.923798498997778,-0.3614680609723884,L,descending neuron,gaba,position
30120,IN06A077,VNC,0.217548984570443,-0.334675326693289,0.15688114734993863,R,intrinsic neuron,gaba,position
30260,IN15A001,VNC,0.6243842938608077,0.20198113647311092,-0.5940503752505555,R,intrinsic neuron,acetylcholine,position
30306,Tr extensor MN,motor,-0.22155787249250275,-0.03968799042839163,1.0058299796447938,L,motor neuron,glutamate,position
30461,IN01B007,VNC,0.2493528287521171,0.5911105241077117,-0.8573674969311808,R,intrinsic neuron,gaba,position
30466,IN06A090,VNC,0.23051105551843623,-0.9607968053203226,0.7487266342433613,R,intrinsic neuron,gaba,position
30470,IN08A039,VNC,0.6090837049582796,-1.4860279379088521,0.4335612287707631,R,intrinsic neuron,glutamate,position
30487,IN02A032,VNC,0.11665863853193903,0.1957005453952173,-0.17184766225896173,R,intrinsic neuron,glutamate,position
30530,IN04B041,VNC,-0.08472116475286294,-1.6687664123560764,0.8888372671193498,L,intrinsic neuron,acetylcholine,position
30545,IN08A037,VNC,0.5963888932050904,-1.4860279379088521,0.41592212191370015,R,intrinsic neuron,glutamate,position
30625,IN11B032,VNC,-0.4697748496667029,-0.1693086999083239,0.7756529981198627,L,intrinsic neuron,gaba,position
30748,IN11B026,VNC,0.5651863822117252,-0.26659104681697404,0.5370573519586059,R,intrinsic neuron,gaba,position
